Entity,Code,Year,Oil (terrawatt-hours),Coal (terrawatt-hours),Gas (terrawatt-hours),Hydropower (terrawatt-hours),Nuclear (terrawatt-hours),Solar (terrawatt-hours),Wind (terrawatt-hours),Other renewables (terawatt-hours)
Africa,,1990,1146.16657418622,877.8098615125164,398.64538443349574,150.67015558746778,22.23421052631573,0,0,1.926315789473671
Africa,,1991,1154.287400225321,853.1945685110425,401.6355929838975,159.60918003358418,24.063157894736797,0,0,1.9421052631578892
Africa,,1992,1180.3787861076444,858.3007481735468,421.27025741262395,152.26392548580668,24.442106012228976,0,0,2.00592105286487
Africa,,1993,1194.3952856371814,871.6152063943182,412.64397738033256,149.16449281034258,19.092105402182295,0,0.005263157894736822,2.209736842220534
Africa,,1994,1222.1690301479046,894.1687307428622,431.8279523524902,151.56854886081706,25.518420667361745,0,0.014210526315789465,1.918421052741361
Africa,,1995,1265.2495892728252,921.8028401045237,461.2434977450164,157.28651809122874,29.739472187499075,0,0.016578947368421023,2.401842105323535
Africa,,1996,1297.417953166503,934.5518385296646,484.19174816227877,163.99068072158923,30.98684233090237,0,0.01868421052631573,2.947613389294447
Africa,,1997,1332.2027355959929,958.3213991566239,474.47553616145206,168.03288832164233,33.2815786186282,0,0.01894736842105258,3.2332642321363303
Africa,,1998,1364.1446471383156,936.3072787396048,499.3369943661952,175.40759968220007,35.79210381052032,0,0.019999999999999876,4.0277612778855865
Africa,,1999,1413.0042886212243,965.480620024126,504.0196074875003,186.01121400694487,33.7815786222691,0,0.052105263157894516,3.9161178920201327
Africa,,2000,1421.0730438420974,963.2739150849898,556.8223562513684,198.01530687075243,34.23684235456814,0.0484210526315788,0.4631578947368399,5.853745892341596
Africa,,2001,1440.1177921142196,975.5876620605403,642.6661539007266,212.80030176660577,28.20789380006727,0.06499999999999971,1.0949473684210487,6.029875346260364
Africa,,2002,1465.7769970424213,934.1009274201984,681.2641261610296,224.16175824689125,31.555261674405497,0.08105528973949994,1.1699052631578877,5.89578947368419
Africa,,2003,1504.7828460746966,1016.7126421051282,723.7244625330092,218.0857933450743,33.32368216882507,0.08921318447634202,1.4241763157894733,6.7826315789473455
Africa,,2004,1576.4198801705836,1118.2899990813512,787.8942180685576,230.01439267218262,35.17137555307637,0.10289739500265778,2.024519750132901,7.734247124433565
Africa,,2005,1656.5552515258928,1038.031247750718,817.3575880663788,234.38351096831988,29.717510952872793,0.11631844763423703,2.0589739766081783,7.81284982791905
Africa,,2006,1667.900020524657,1052.766008909654,853.0107884904712,242.73829743286737,26.384209005172107,0.1365816055289732,2.2434226475279053,9.820680598555175
Africa,,2007,1724.1021137300465,1070.1837124193653,908.0614158002759,250.89621545392006,29.781578593141926,0.16743498184476263,2.67446674641147,8.17065789473681
Africa,,2008,1820.5474758718715,1179.483909700217,947.7856735583973,255.67686644879325,34.22105173859053,0.22346632131844665,3.4531161350345485,8.506373684210496
Africa,,2009,1885.927296539097,1174.4275442732835,955.7636176889519,262.5293075841429,33.69999853212826,0.28386822921318294,4.183899840510357,9.27295313157891
Africa,,2010,1975.8633351503415,1164.1430809515305,989.1676506729025,282.70219110775264,35.5973681091754,0.589117763423708,6.010911669324805,9.969847536842066
Africa,,2011,1921.9067006241116,1144.633398513144,1072.0832236801987,290.66531849174964,33.952631578947276,1.2119218450026554,6.6775682615629695,10.240951607894699
Africa,,2012,2029.95315695078,1116.0859456038786,1151.0742059093911,291.97973743481475,34.12482606628899,1.456387174421932,7.793937474747444,10.66039437368417
Africa,,2013,2098.603498011591,1130.6379358739414,1165.9598142518357,309.66538528941675,37.121048333172595,2.1691661607921193,9.367779742158392,11.543752232887497
Africa,,2014,2136.798178265112,1184.5230543077168,1198.5351663096176,325.6784072700493,36.299999122150076,4.805936537107906,13.571493733359858,14.483025475636552
Africa,,2015,2185.227078693643,1136.0252929046346,1280.5503033190134,316.5022420921041,32.202631578947184,9.390203357894704,23.3870585251195,18.599788796095222
Africa,,2016,2197.4908817736073,1152.6155812729169,1350.0463901033436,307.07582887926225,41.87747105263139,12.924529807060985,29.749210994056103,18.88414450746948
Africa,,2017,2234.1069333337996,1135.3913265968522,1407.7051556842473,327.83727073339867,41.46404473684192,17.396240680139616,33.67344430455913,19.71532996927018
Africa,,2018,2225.1355237125963,1179.6984125785075,1499.9119353510557,349.58097193823704,29.18533421052615,23.760760524208802,38.64720925716497,21.476376016446746
Algeria,DZA,1965,15.405251944444432,0.8141000000000002,7.430499999999999,1.03507,0,0,0,0
Algeria,DZA,1966,20.272705277777792,0.7908400000000001,7.719249999999997,0.9536600000000001,0,0,0,0
Algeria,DZA,1967,18.942031111111085,0.60476,7.488250000000003,1.06996,0,0,0,0
Algeria,DZA,1968,20.16730138888889,0.63965,7.873250000000004,1.4653800000000001,0,0,0,0
Algeria,DZA,1969,21.30593000000001,0.8141000000000002,10.351687499999999,0.9536600000000001,0,0,0,0
Algeria,DZA,1970,24.34768083333339,0.9652900000000001,9.730875000000006,1.53516,0,0,0,0
Algeria,DZA,1971,27.440050277777722,0.26749,11.049500000000002,0.86062,0,0,0,0
Algeria,DZA,1972,30.1214141666667,0.23260000000000003,12.830125000000042,1.3141900000000002,0,0,0,0
Algeria,DZA,1973,32.900344999999966,0.26749,17.85918749999995,1.9887300000000003,0,0,0,0
Algeria,DZA,1974,36.54384083333334,0.22097,20.67450000000001,1.3141900000000002,0,0,0,0
Algeria,DZA,1975,40.63066750000003,0.27912000000000003,28.49000000000001,0.86062,0,0,0,0
Algeria,DZA,1976,46.717732499999975,0.54661,33.687500000000036,1.01181,0,0,0,0
Algeria,DZA,1977,52.80649361111112,0.70943,35.901250000000005,0.70943,0,0,0,0
Algeria,DZA,1978,54.60794472222218,0.36053,57.65375000000003,0.67454,0,0,0,0
Algeria,DZA,1979,65.3186172222222,0.83736,81.52375000000005,0.76758,0,0,0,0
Algeria,DZA,1980,66.20242999999996,0.7443200000000001,109.43625000000002,0.67454,0,0,0,0
Algeria,DZA,1981,71.32307277777775,0.52335,142.25750000000045,0.9536600000000001,0,0,0,0
Algeria,DZA,1982,75.57341777777775,9.71105,161.41125000000042,1.25604,0,0,0,0
Algeria,DZA,1983,84.89242111111115,8.66435,176.7150000000005,0.61639,0,0,0,0
Algeria,DZA,1984,94.00200638888893,9.60638,155.25124999999966,1.1978900000000001,0,0,0,0
Algeria,DZA,1985,96.5538030555556,10.02506,153.80750000000012,1.6999999999999942,0,0,0,0
Algeria,DZA,1986,98.02125416666665,10.29255,168.4375000000002,0.6578947368421026,0,0,0,0
Algeria,DZA,1987,99.1005238888889,12.304540000000001,172.28750000000008,1.3131578947368359,0,0,0,0
Algeria,DZA,1988,99.17259861111108,11.571850000000001,194.13625000000008,0.48157894736841955,0,0,0,0
Algeria,DZA,1989,103.93666111111115,9.78083,182.68249999999992,0.5947368421052605,0,0,0,0
Algeria,DZA,1990,111.8116158333333,7.664170000000001,195.09874999999977,0.3552631578947349,0,0,0,0
Algeria,DZA,1991,110.62778611111108,7.908400000000001,192.69250000000054,0.7710526315789448,0,0,0,0
Algeria,DZA,1992,111.29265555555563,9.39704,198.94874999999965,0.5236842105263136,0,0,0,0
Algeria,DZA,1993,110.75487666666665,7.652540000000001,178.54375000000036,0.9289473684210493,0,0,0,0
Algeria,DZA,1994,106.05089583333333,7.2106,188.16874999999948,0.4368421052631557,0,0,0,0
Algeria,DZA,1995,103.14228277777775,7.2106,202.2212500000002,0.5078947368421037,0,0,0,0
Algeria,DZA,1996,98.42207972222224,3.39596,207.70749999999975,0.3552631578947349,0,0,0,0
Algeria,DZA,1997,97.64341944444443,5.954560000000001,194.04000000000056,0.1973684210526314,0,0,0,0
Algeria,DZA,1998,100.6587480555556,6.373240000000001,200.68124999999998,0.5657894736842077,0,0,0,0
Algeria,DZA,1999,98.8983458333333,6.82681,205.10875000000038,0.5342105263157877,0,0,0,0
Algeria,DZA,2000,103.13247972222229,5.64055,191.01293750000045,0.14210526315789465,0,0,0,0
Algeria,DZA,2001,106.77533388888888,6.512800000000001,197.3221249999998,0.18157894736842023,0,0,0,0
Algeria,DZA,2002,118.39722972222246,8.54805,194.83887499999958,0.14999999999999908,0,0,0,0
Algeria,DZA,2003,123.17411805555588,7.04778,205.93168750000018,0.6973684210526283,0,0,0,0
Algeria,DZA,2004,128.74683027777786,8.40849,211.89918749999958,0.6605263157894712,0,0,0,0
Algeria,DZA,2005,134.21338489999977,6.90822,223.5598749999997,1.4613157894736806,0,0,0,0
Algeria,DZA,2006,139.84572075000025,10.257660000000001,228.4975000000006,0.5726315789473666,0,0,0,0
Algeria,DZA,2007,156.38999647506944,8.80391,233.80681452991467,0.5947368421052605,0,0,0,0
Algeria,DZA,2008,169.91589639527737,8.80391,244.041875,0.7447368421052606,0,0,0,0
Algeria,DZA,2009,180.13442944444486,5.65218,262.1176249999999,0.8999999999999968,0,0,0,0
Algeria,DZA,2010,180.04885499999952,3.6053,253.2722500000001,0.45526315789473537,0,0.02394736842105255,0,0
Algeria,DZA,2011,192.22765305555538,3.1982500000000003,267.9696250000002,0.994736842105259,0,0.04768092105263135,0,0
Algeria,DZA,2012,204.3952677777782,3.39596,298.7407499999998,1.0236842105263118,0,0.07032372025955277,0,0
Algeria,DZA,2013,213.57638499999953,1.8375400000000002,321.2151249999995,0.26052631578947255,0,0.0752631578947365,0,0
Algeria,DZA,2014,221.92515277777724,2.08177,360.9182499999998,0.5078947368421037,0,0.15789473684210464,0.002631578947368411,0
Algeria,DZA,2015,236.1484832777782,1.54679,379.2250000000003,0.38157894736841896,0,0.15263157894736762,0.04999999999999981,0
Algeria,DZA,2016,229.44103930555573,0.5698700000000001,385.9625000000005,0.18947368421052582,0,0.64473684210526,0.05013698630136964,0
Algeria,DZA,2017,225.3893038611109,2.11666,388.8499999999995,0.14736842105263054,0,1.3263157894736841,0.04999999999999981,0
Algeria,DZA,2018,228.1965041666662,2.11666,427.34999999999957,0.3078947368421037,0,1.5868421052631556,0.02631578947368411,0
Argentina,ARG,1965,260.1392938124458,8.455049186518222,41.234,3.1866200000000005,0,0,0,0
Argentina,ARG,1966,268.56480201750514,6.971818298860046,44.657200000000024,3.2331400000000006,0,0,0,0
Argentina,ARG,1967,275.18662634653515,7.840396988836102,46.69945000000001,3.30292,0,0,0,0
Argentina,ARG,1968,281.00747727510816,7.619035275495471,51.99957500000001,3.8960500000000007,0,0,0,0
Argentina,ARG,1969,291.98175393307844,9.122169996314266,51.805074999999974,3.4890000000000003,0,0,0,0
Argentina,ARG,1970,262.1598020618129,11.722598380005964,58.54450000000004,3.9890900000000005,0,0,0,0.12510787172011617
Argentina,ARG,1971,279.9751100000006,10.277542028654782,63.20277500000002,4.01235,0,0,0,0.1312226676384838
Argentina,ARG,1972,280.3572516666668,8.651294898829944,70.92442499999997,3.9076800000000005,0,0,0,0.1693503998090455
Argentina,ARG,1973,281.3179052777774,9.496521978894506,80.70777499999998,7.792100000000001,0,0,0,0.12905903790087467
Argentina,ARG,1974,282.30396972222195,11.825921862357568,85.42439999999999,13.08375,2.69816,0,0,0.13175703007518774
Argentina,ARG,1975,265.9402666666663,11.510940291236158,87.52500000000002,13.51406,6.0243400000000005,0,0,0.14453326713008904
Argentina,ARG,1976,276.26170305555615,11.64258520941617,98.51425000000006,13.002340000000002,6.175530000000001,0,0,0.1321126093294453
Argentina,ARG,1977,291.2396455555558,11.00850308113062,102.89049999999997,15.01433,4.2565800000000005,0,0,0.14172396793871392
Argentina,ARG,1978,291.2290322222217,13.419195359558945,100.07025000000009,20.166420000000002,7.536240000000001,0,0,0.1424649002313468
Argentina,ARG,1979,308.04863722222274,12.501673828738303,102.89049999999997,27.725920000000002,7.00126,0,0,0.22208885103383372
Argentina,ARG,1980,288.2583255555553,11.144589626234863,112.12924999999997,39.40244,6.082490000000001,0,0,0.22697781037960613
Argentina,ARG,1981,267.2337127777778,10.560467206889587,117.18624999999999,38.158030000000004,7.3269,0,0,0.19663815789473554
Argentina,ARG,1982,256.3210302777781,10.666076149838716,133.13525,46.04317,4.89623,0,0,0.2524012248362833
Argentina,ARG,1983,260.9379080555554,9.679963225289931,143.15199999999945,47.915600000000005,8.862060000000001,0,0,0.3613546948767253
Argentina,ARG,1984,245.98776027777743,7.185223693573063,152.3907500000004,51.70698,12.071940000000001,0,0,0.2562968205574906
Argentina,ARG,1985,222.50368500000013,10.599605761728865,155.69724999999954,54.35862000000001,15.177150000000001,0,0,0.27189898496240505
Argentina,ARG,1986,255.58044222222236,12.109349330288072,168.2424999999996,55.28553999999995,15.025960000000001,0,0,0.281786633703824
Argentina,ARG,1987,272.78299166666704,13.439672780633833,168.33975000000044,57.40339,17.01469,0,0,0.2846232192322896
Argentina,ARG,1988,272.029264444445,13.772349638372248,196.63950000000008,40.92045894736847,15.258560000000001,0,0,0.31872644039874826
Argentina,ARG,1989,246.7896619444447,14.90276817764186,206.55899999999983,34.14976421052629,13.2582,0,0,0.31414975761772757
Argentina,ARG,1990,233.44308944444467,12.266132187086354,197.32025000000007,47.11356157894732,19.15461,0,0,0.280956009816206
Argentina,ARG,1991,240.50233555555576,10.794012477295873,200.9185000000005,42.62981368421054,20.41065,0,0,0.2621063271385997
Argentina,ARG,1992,254.04391305555623,12.16816363779679,217.25650000000041,52.05013290802707,18.64289,0,0,0.26806709080393176
Argentina,ARG,1993,251.62746944444422,8.06998722,229.4127499999995,61.988091440722314,20.39902,0,0,0.2827326388888879
Argentina,ARG,1994,243.23891222222178,7.065106990109182,235.8312499999996,73.61259968101987,21.678320000000003,0,0,0.3139211515631165
Argentina,ARG,1995,241.90118611111095,7.414152414461529,262.47775000000024,74.88979266347602,18.59637,0,0,0.30419067710035874
Argentina,ARG,1996,251.42418250000048,7.766816144207845,301.1832500000003,68.27679425837243,19.63144,0,0.025310526315789422,0.9247302422723436
Argentina,ARG,1997,251.7288019444442,6.1277140165116055,277.5514999999998,86.92094630515578,20.95726,0,0.03839999999999984,1.1727159210526317
Argentina,ARG,1998,257.291801111111,8.237409361613002,296.7097500000005,85.32049441786184,19.61981,0.00004473684210526298,0.08563421052631541,1.2207400079145199
Argentina,ARG,1999,239.56551472222193,9.885469541269137,314.70100000000053,69.81597554492211,18.701040000000003,0.00006842105263157869,0.09152894736842072,1.7117240601503672
Argentina,ARG,2000,241.97666472222284,7.512647303292917,322.96725000000015,89.56318447634128,16.25874,0.00009473684210526278,0.09146842105263123,1.776353447643489
Argentina,ARG,2001,233.11430194444426,6.1568522801649905,302.3502499999998,110.27174375332143,18.57311,0.00011315789473684167,0.12989736842105196,1.603489079615274
Argentina,ARG,2002,214.8734658333329,4.5862964916402085,294.3757500000003,109.12381711855261,15.31671,0.00012368421052631496,0.19317105263157772,2.237496415457236
Argentina,ARG,2003,221.14389222222272,5.593864633008101,336.2904999999999,102.8423179160009,19.91056,0.00017105263157894614,0.20514210526315677,2.668631206202468
Argentina,ARG,2004,232.64728444444384,9.519819419961674,368.0912500000003,93.16547049441671,20.73629,0.00018421052631578875,0.19064736842105157,2.3691976060192212
Argentina,ARG,2005,247.28683663194448,10.961644949653884,392.8900000000003,103.55287081339594,18.073020000000003,0.0002131578947368414,0.18873596052631528,2.8265076338374806
Argentina,ARG,2006,259.9601497054435,9.923820577341116,406.50500000000017,114.79999999999951,20.318421052631457,0.000236842105263157,0.1832631578947366,4.12476398568654
Argentina,ARG,2007,288.7588944003783,14.360361099340802,427.1220000000006,99.31842105263117,19.089473684210404,0.0002865789473684197,0.16208684210526272,4.146601830999417
Argentina,ARG,2008,296.9551533481558,17.516068732655715,431.8872500000005,97.89210526315757,19.457894736842047,0.0003781578947368407,0.11039757368421003,4.456674693874334
Argentina,ARG,2009,290.82116973162533,9.620938057736936,418.355582716939,107.32368421052587,21.534210526315718,0.0002002210526315779,0.09692507526315755,4.549358320646022
Argentina,ARG,2010,332.2558711103447,13.472080049759562,420.8741655845573,106.69210526315749,18.97368421052628,0.00022602631578947255,0.06671475315789444,5.2980389745944265
Argentina,ARG,2011,335.5531422107095,14.61864526440268,438.3978868918576,104.31842105263114,16.842105263157876,0.00424736842105261,0.06997513157894704,5.763699547469043
Argentina,ARG,2012,350.60744965870856,13.66918058083769,456.6420933584587,97.0421052631575,16.847368421052547,0.02150780736842098,0.9733210508763114,6.457425290736291
Argentina,ARG,2013,376.2489253345331,14.939302723892842,460.2768896550948,107.10526315789429,16.334210526315747,0.03966862894736826,1.1930391473684214,6.46671065818179
Argentina,ARG,2014,371.1832639359351,15.891716601166001,461.5497906359693,107.53684210526279,14.51052631578947,0.041957894736841965,1.6302394736842079,6.057961189627014
Argentina,ARG,2015,382.6846637657331,15.81412927770069,466.52568265360185,109.92342105263113,18.523684210526213,0.038639473684210335,1.5614077973684137,6.258575257485003
Argentina,ARG,2016,375.81242194455615,12.1886413513,482.1001118814352,100.66945597722787,21.802631578947242,0.03756052631578934,1.44041842105262,5.166864848844092
Argentina,ARG,2017,372.5901066439595,12.5252881796144,483.0002855256145,109.32362783497175,16.021052631578833,0.04320263157894714,1.60938684210526,6.272775020283736
Argentina,ARG,2018,350.22324733886484,14.157840929818782,487.0423968091583,109.60382786814066,18.08579683532065,0.2845487578947354,3.717631010526304,6.044577394884332
Asia Pacific,,1965,1898.0228016695803,2780.382545146526,56.23196775688291,396.2042007607788,0.06978000000000001,0,0,4.326315789473666
Asia Pacific,,1966,2187.1459910360863,2931.1524991933497,62.38925306293019,429.96784549762,0.9769200000000001,0,0,4.323684210526296
Asia Pacific,,1967,2549.0892526080856,2853.9245916273962,71.39151204095378,405.32315128709365,2.2329600000000003,0,0,3.747368421052613
Asia Pacific,,1968,2914.830715156128,2896.290723396094,77.81803057694191,432.75490023446264,1.89569,0,0,4.14999999999999
Asia Pacific,,1969,3385.89690542038,3249.6842851643682,102.60042439901076,461.53505602393625,4.37288,0,0,4.231578947368403
Asia Pacific,,1970,3936.7458207834807,3630.5772080569186,142.324725380247,471.3649265502516,12.141720000000001,0,0,4.675536842105251
Asia Pacific,,1971,4377.582178417025,3886.211356423871,169.5509092490354,512.3471365502519,21.36431,0,0,4.61739736842103
Asia Pacific,,1972,4714.086805241031,4035.8676776983134,196.41526399274548,535.8132170765673,26.074460000000002,0,0,4.698923684210511
Asia Pacific,,1973,5363.043250590951,4133.43003448691,242.4114608462252,518.8921902344632,31.13351,0,0,4.8289421052631365
Asia Pacific,,1974,5328.038647562666,4233.941740084842,302.22537795951365,566.219379415749,55.03316000000001,0,0,6.569129224376755
Asia Pacific,,1975,5302.935979874232,4556.575757993907,350.98710886553914,603.8992448857524,64.38368,0,0,6.9850904432133225
Asia Pacific,,1976,5640.450554145247,4664.742763314756,405.8474058239298,612.400195241947,105.06542000000002,0,0,6.808064681440468
Asia Pacific,,1977,5907.573344557382,4974.512511779561,499.9435242392395,594.2727560872411,80.31876842105265,0,0,6.901167036011096
Asia Pacific,,1978,6264.634431372196,5218.075913395271,599.9441429375833,618.7282696119629,156.49267894736838,0,0,7.677556232687004
Asia Pacific,,1979,6431.010704097793,5470.84179548864,685.5563702023354,671.5072466933182,194.2930742105266,0,0,9.770843213296407
Asia Pacific,,1980,6083.017689665721,5782.600438433266,735.652398669923,714.7962910666078,254.81089526315787,0,0,13.614297783933525
Asia Pacific,,1981,5901.313681278629,5973.652787175557,743.8641188965403,760.2550045946026,267.9385136842107,0,0,18.6104353185595
Asia Pacific,,1982,5737.781676518348,6182.853419986874,775.2192768006317,736.3133815373131,328.30717789473636,0,0,41.97866911357332
Asia Pacific,,1983,5821.583315645544,6545.1069660779995,854.3617879449632,791.1766512800878,368.43845421052595,0,0,47.54685900276998
Asia Pacific,,1984,6042.672744486285,7111.992683573683,999.6186237943813,782.010882479535,440.7666968421049,0,0,51.95299321329621
Asia Pacific,,1985,6025.099500970327,7673.2575573535805,1085.9763294842423,842.1395374441597,552.491516315788,0,0,54.714438987392896
Asia Pacific,,1986,6259.528522195305,7967.968891100529,1186.078683635021,863.4891853915651,595.1791578947345,0,0,57.078657134490406
Asia Pacific,,1987,6461.657160906531,8542.295302716768,1259.3889911567694,860.1203353712577,701.7721452631556,0,0,57.92039404432123
Asia Pacific,,1988,7016.312294777,9153.144031479032,1342.4001576611624,951.986900565226,660.315759473682,0,0,62.70185360110783
Asia Pacific,,1989,7448.286798382683,9566.153147329147,1429.7563302034125,1020.8988188749415,698.9381152631547,0,0,68.23516523545685
Asia Pacific,,1990,7906.95337931443,9771.20139082433,1520.0201065939686,1057.0279132470507,755.6276442105237,0.010526315789473644,0.08506113769271563,57.757205732740914
Asia Pacific,,1991,8251.634655736558,10177.723958072811,1667.6605487874785,1088.3321729775068,805.5998999999968,0.024868421052631474,0.3210550239234432,58.95400984835236
Asia Pacific,,1992,8809.071063238323,10530.053225560405,1781.2656403155902,1063.0516722356408,827.2789068421025,0.07263157894736809,0.580194843168522,59.39240830276249
Asia Pacific,,1993,9195.623634067639,11081.321010239635,1866.5592080477443,1166.6080551379637,916.9211436842066,0.11342105263157852,0.8206228070175368,59.25902914701388
Asia Pacific,,1994,9741.337665424877,11633.456426281624,2031.9303003128048,1173.985621422428,979.1140363157862,0.14052631578947283,1.535758107389676,68.33628264271732
Asia Pacific,,1995,10335.782516696408,11907.96592878666,2128.418026837416,1280.8625652270298,1079.4805421052597,0.18594763423710753,2.9515824029771167,79.91539609070918
Asia Pacific,,1996,10841.205708969124,12424.776943275163,2323.7148075450364,1254.5895735565746,1134.9538473684174,0.2583173843700143,2.608434385486428,81.16663967247311
Asia Pacific,,1997,11368.121642346397,12481.722455019319,2510.70867175606,1261.1229472846092,1209.0924963157902,0.386882768292148,3.194605372355112,91.78371353208657
Asia Pacific,,1998,11111.243651010875,12469.892837693505,2567.7366904151713,1342.893402110627,1258.8264222631506,0.533996989633172,3.9198688594630298,98.77653217545372
Asia Pacific,,1999,11630.820962988257,12898.277165830761,2772.7991542064187,1323.334097613448,1280.19148578947,0.7533331738436967,5.403286858931387,108.46224480522787
Asia Pacific,,2000,11973.897750503065,13335.976232044599,2984.1345643004797,1380.0879702672057,1315.9025329473616,1.1274458585494405,6.747307841334359,115.96889154913367
Asia Pacific,,2001,12051.742912228006,13949.236304198745,3166.4521436317214,1508.1267235697887,1333.1743668420954,1.6012248060241907,9.256401099946778,117.4735470143116
Asia Pacific,,2002,12436.604559418738,15016.878584299591,3313.205207834381,1528.1112631933875,1366.5678907131482,2.1822484871876604,10.70272692507808,122.62337758426298
Asia Pacific,,2003,12951.449222858448,17165.757077669245,3588.217490300012,1566.6142096075641,1215.887643684205,2.9382700214779223,14.05486220514181,128.2577040283001
Asia Pacific,,2004,13674.41965221396,19305.748636583343,3802.078197784705,1799.262267225983,1383.4727342105223,3.8527763512354785,24.17540606984143,137.69767804159332
Asia Pacific,,2005,13783.574965164413,21935.536920766783,4084.651318263216,1914.2600146295035,1456.1254084210432,4.875825072288106,31.629417521675553,159.0855247817406
Asia Pacific,,2006,14094.356212495619,23620.47974151987,4394.9440454369205,2106.971170750946,1495.086088947358,6.02967310526314,48.86776849150528,170.39807347949443
Asia Pacific,,2007,14585.088838457346,25594.073931095238,4733.735497736467,2242.9005673678307,1434.1151157894678,7.233107830829707,64.74506521590709,187.73253763118407
Asia Pacific,,2008,14540.268488167025,26292.973976368216,5036.991961173563,2622.833335052524,1392.2465384210486,8.764743564874303,94.97233666061074,208.38673825112346
Asia Pacific,,2009,14683.588555290326,27161.974965918795,5156.277573611039,2541.695829967584,1457.0122073684174,11.5355210201869,144.32260162478985,232.49440512538047
Asia Pacific,,2010,15604.476901178965,28407.90492652572,5776.24020325791,2881.2608095396095,1531.440373947363,17.733548675739687,201.8980813092814,258.03654222352435
Asia Pacific,,2011,16103.82492108135,30483.28919010758,6231.451934038361,2936.5082268050696,1269.0066652631567,31.985261156802153,288.9547031027238,275.84340279171147
Asia Pacific,,2012,16788.695164815817,31143.165444102044,6642.634191005045,3366.0309124874852,906.7293126315753,46.27112658672894,370.338241842981,300.8220858350246
Asia Pacific,,2013,17085.46835241377,31978.674559570925,6855.366226835019,3592.201711436786,908.3459842105225,85.10238706611638,503.99842147746875,331.845215792238
Asia Pacific,,2014,17368.74357971275,32199.355682891783,7062.236786326713,3976.054678400997,975.4426999999966,165.45986601251948,554.4277457333628,379.6637173016493
Asia Pacific,,2015,18013.7375988325,31993.857631693925,7125.371647762232,4118.653568064903,1104.3722699999955,261.03612047543277,639.9004088404586,425.12734522368504
Asia Pacific,,2016,18679.575830294885,31853.465264381633,7293.485500551454,4281.449291348079,1232.4484015789449,373.0400773745518,808.5749416876288,454.2857767307292
Asia Pacific,,2017,19205.047584510165,32224.901638321568,7683.267171139297,4340.650511438618,1299.551889736842,597.8858891874349,991.4211224438324,506.9619995123205
Asia Pacific,,2018,19717.042779488907,33044.864370733485,8253.225942624695,4522.390328518184,1456.801636842102,826.8646128724972,1211.7617263426462,582.3724138820633
Australia,AUS,1965,181.11748388888915,202.02777777777803,0.029475000000000008,20.2362,0,0,0,0.7789473684210492
Australia,AUS,1966,214.04755194444465,209.38888888888837,0.039299999999999974,19.329060000000002,0,0,0,0.7473684210526291
Australia,AUS,1967,234.38776666666706,215.25000000000048,0.039299999999999974,20.015230000000003,0,0,0,0.7631578947368391
Australia,AUS,1968,255.28498777777824,221.69444444444503,0.3045749999999995,20.92237,0,0,0,0.7421052631578922
Australia,AUS,1969,262.44812388888903,229.2777777777776,4.1264999999999965,22.852950000000003,0,0,0,0.7394736842105235
Australia,AUS,1970,290.1954216666663,231.69444444444406,17.30397462,26.76496578947363,0,0,0,0.6868421052631554
Australia,AUS,1971,305.5445647222226,232.56944444444446,25.826679361000004,30.28274421052635,0,0,0,0.6921052631578924
Australia,AUS,1972,311.03335555555617,242.93055555555605,37.074262864000005,30.403458947368417,0,0,0,0.7368421052631551
Australia,AUS,1973,331.89295416666636,252.9861111111112,47.06879992900001,32.33115578947374,0,0,0,0.8894736842105226
Australia,AUS,1974,351.7351633333328,264.06944444444446,53.701990200000004,36.51031631578944,0,0,0,1.1289473684210483
Australia,AUS,1975,348.1045194444445,272.54166666666714,57.669970587,39.17842526315786,0,0,0,1.2868421052631505
Australia,AUS,1976,355.8214852777773,281.7916666666664,68.0772173915,37.246996842105254,0,0,0,1.2736842105263138
Australia,AUS,1977,372.6007575,294.18055555555605,77.76843766,35.641974210526335,0,0,0,1.1289473684210483
Australia,AUS,1978,375.31401618013024,301.8611111111113,83.72538064700001,38.61934052631585,0,0,0,1.065789473684206
Australia,AUS,1979,381.8075654757736,315.5416666666667,96.37518278300001,37.48962000000003,0,0,0,1.0999999999999954
Australia,AUS,1980,366.18509648129543,324.763888888889,110.66587906400001,35.43841526315796,0,0,0,1.0131578947368376
Australia,AUS,1981,354.3433260377304,333.1388888888891,119.94438959300001,36.490378421052625,0,0,0,1.0631578947368385
Australia,AUS,1982,355.9768033440827,336.68055555555503,116.98083531900001,33.60614210526311,0,0,0,1.3578947368420973
Australia,AUS,1983,349.8237089155297,336.5555555555555,127.074820514,31.904336842105238,0,0,0,1.1342105263157853
Australia,AUS,1984,366.4661316482727,355.9027777777776,125.317263767697,34.54197052631584,0,0,0,1.1605263157894694
Australia,AUS,1985,350.0728349607255,368.13888888888846,133.95262335036102,36.68555421052636,0,0,0,1.1999999999999973
Australia,AUS,1986,358.28310746599175,377.48611111111154,146.329281252503,36.90999684210523,0,0,0,1.2105263157894643
Australia,AUS,1987,365.10473599022185,393.3611111111111,149.394590853119,35.82577894736849,0,0,0,1.2368421052631497
Australia,AUS,1988,382.4276456966682,413.7638888888894,152.99339549337049,37.72222000000003,0,0,0,1.9236842105263132
Australia,AUS,1989,396.1745837495959,433.9583333333339,166.8756414999769,37.50965526315791,0,0,0,2.131578947368414
Australia,AUS,1990,401.94137614450034,444.3472222222224,167.75947717107474,38.840789473684005,0,0,0,1.9986842105263085
